tid,label,lat,lon,day,hour
1004,1004,40.8045101180999,-73.93754640640921,6,17
1004,1004,40.8042312831082,-73.93684032384479,6,17
1004,1004,40.80489686471871,-73.9388035714355,6,19
1005,1005,40.80489686471871,-73.9388035714355,0,10
1005,1005,40.803894,-73.937624,0,10
1005,1005,40.7357343464241,-73.9905676245691,0,10
1005,1005,40.741371939355396,-73.989315032959,0,10
1005,1005,40.7418191670992,-73.9914019909011,0,10
1005,1005,40.741371939355396,-73.989315032959,0,19
1005,1005,40.7357343464241,-73.9905676245691,0,19
1005,1005,40.8035616362348,-73.9418603427692,1,6
1005,1005,40.80489686471871,-73.9388035714355,1,9
1005,1005,40.803894,-73.937624,1,9
1005,1005,40.74157843,-73.989482,1,18
1005,1005,40.7418191670992,-73.9914019909011,1,18
1005,1005,40.741371939355396,-73.989315032959,1,20
1005,1005,40.804965140198796,-73.9410940018117,1,21
1005,1005,40.8035616362348,-73.9418603427692,1,21
1005,1005,40.80489686471871,-73.9388035714355,2,11
1005,1005,40.7357343464241,-73.9905676245691,2,11
1005,1005,40.741371939355396,-73.989315032959,2,11
1005,1005,40.7418191670992,-73.9914019909011,2,11
1005,1005,40.7420314358415,-73.990196819193,2,14
1005,1005,40.7418191670992,-73.9914019909011,2,14
1005,1005,40.7418191670992,-73.9914019909011,2,18
1005,1005,40.741371939355396,-73.989315032959,2,19
1005,1005,40.7357343464241,-73.9905676245691,2,19
1005,1005,40.804965140198796,-73.9410940018117,2,20
1005,1005,40.8035616362348,-73.9418603427692,2,23
1005,1005,40.8035616362348,-73.9418603427692,3,7
1005,1005,40.80489686471871,-73.9388035714355,3,9
1005,1005,40.803894,-73.937624,3,9
1005,1005,40.7357343464241,-73.9905676245691,3,10
1005,1005,40.741371939355396,-73.989315032959,3,10
1005,1005,40.7420314358415,-73.990196819193,3,14
1005,1005,40.7418191670992,-73.9914019909011,3,19
1005,1005,40.741371939355396,-73.989315032959,3,19
1005,1005,40.7357343464241,-73.9905676245691,3,20
1005,1005,40.804965140198796,-73.9410940018117,3,20
1005,1005,40.8035616362348,-73.9418603427692,3,22
1005,1005,40.8035616362348,-73.9418603427692,4,9
1005,1005,40.80489686471871,-73.9388035714355,4,10
1005,1005,40.803894,-73.937624,4,10
1005,1005,40.7357343464241,-73.9905676245691,4,10
1005,1005,40.7418191670992,-73.9914019909011,4,10
1005,1005,40.7418191670992,-73.9914019909011,4,17
1005,1005,40.742875727340795,-73.99256124416159,4,17
1005,1005,40.741371939355396,-73.989315032959,4,17
1005,1005,40.804965140198796,-73.9410940018117,4,18
1005,1005,40.8035616362348,-73.9418603427692,4,19
1005,1005,40.80489686471871,-73.9388035714355,5,17
1005,1005,40.803894,-73.937624,5,17
1005,1005,40.73755144252471,-73.8761650566486,5,17
1005,1005,40.736429065409105,-73.8775661744087,5,19
1005,1005,40.762568588643106,-73.96796464920041,5,20
1005,1005,40.804965140198796,-73.9410940018117,5,21
1005,1005,40.8035616362348,-73.9418603427692,5,21
1005,1005,40.8035616362348,-73.9418603427692,6,9
1005,1005,40.8035616362348,-73.9418603427692,6,17
1005,1005,40.8042312831082,-73.93684032384479,6,18
1005,1005,40.803894,-73.937624,6,18
1006,1006,40.8035616362348,-73.9418603427692,0,6
1006,1006,40.80489686471871,-73.9388035714355,0,8
1006,1006,40.803894,-73.937624,0,8
1006,1006,40.7357343464241,-73.9905676245691,0,9
1006,1006,40.740520000000004,-73.98692,0,11
1006,1006,40.74185966827029,-73.9904737472534,0,11
1006,1006,40.7418191670992,-73.9914019909011,0,11
1006,1006,40.7420314358415,-73.990196819193,0,14
1006,1006,40.7418191670992,-73.9914019909011,0,14
1006,1006,40.8035616362348,-73.9418603427692,1,13
1006,1006,40.80489686471871,-73.9388035714355,1,13
1006,1006,40.803894,-73.937624,1,13
1006,1006,40.741371939355396,-73.989315032959,1,14
1006,1006,40.7420314358415,-73.990196819193,1,14
1006,1006,40.7418191670992,-73.9914019909011,1,14
1006,1006,40.740520000000004,-73.98692,1,17
1006,1006,40.740250149279,-73.9860963821411,1,19
1006,1006,40.805245736101604,-73.9412489923624,1,20
1006,1006,40.8035616362348,-73.9418603427692,2,8
1006,1006,40.80489686471871,-73.9388035714355,2,10
1006,1006,40.803894,-73.937624,2,10
1006,1006,40.7546287642643,-73.9840579032898,2,11
1006,1006,40.7429001446691,-73.9927911758423,2,11
1006,1006,40.7418191670992,-73.9914019909011,2,19
1006,1006,40.7614634089043,-73.9840364456177,2,19
1006,1006,40.7640648895267,-73.9883660914967,2,23
1006,1006,40.7635128499675,-73.9869198616602,3,0
1006,1006,40.805245736101604,-73.9412489923624,3,1
1006,1006,40.8035616362348,-73.9418603427692,3,2
1006,1006,40.8035616362348,-73.9418603427692,3,9
1006,1006,40.7418191670992,-73.9914019909011,3,15
1006,1006,40.742875727340795,-73.99256124416159,3,18
1006,1006,40.74157843,-73.989482,3,19
1006,1006,40.741371939355396,-73.989315032959,3,19
1006,1006,40.805245736101604,-73.9412489923624,3,20
1006,1006,40.8035616362348,-73.9418603427692,3,20
1006,1006,40.80489686471871,-73.9388035714355,4,11
1006,1006,40.803894,-73.937624,4,11
1006,1006,40.7357343464241,-73.9905676245691,4,11
1006,1006,40.741371939355396,-73.989315032959,4,11
1006,1006,40.7418191670992,-73.9914019909011,4,12
1006,1006,40.7418191670992,-73.9914019909011,4,13
1006,1006,40.8035616362348,-73.9418603427692,4,21
1006,1006,40.8035616362348,-73.9418603427692,5,12
1006,1006,40.705888200473396,-73.9900016784668,5,15
1006,1006,40.6175360185536,-74.0307667605943,5,16
1006,1006,40.6189771890357,-74.02969380523851,5,16
1006,1006,40.805245736101604,-73.9412489923624,5,19
1006,1006,40.8035616362348,-73.9418603427692,5,19
1006,1006,40.8035616362348,-73.9418603427692,5,23
1006,1006,40.7527792672191,-73.9771001322353,6,16
1006,1006,40.738223969621295,-73.9962136745453,6,17
1006,1006,40.7371951541801,-73.9964062419335,6,17
1006,1006,40.762243537686295,-73.9860963821411,6,19
1006,1006,40.7635128499675,-73.9869198616602,6,19
1006,1006,40.8035616362348,-73.9418603427692,6,22
1007,1007,40.8035616362348,-73.9418603427692,0,5
1007,1007,40.8035616362348,-73.9418603427692,0,13
1007,1007,40.80489686471871,-73.9388035714355,0,13
1007,1007,40.741371939355396,-73.989315032959,0,13
1007,1007,40.7420314358415,-73.990196819193,0,13
1007,1007,40.7418191670992,-73.9914019909011,0,13
1007,1007,40.756506126666295,-73.9880275726318,0,20
1007,1007,40.805245736101604,-73.9412489923624,0,21
1007,1007,40.8035616362348,-73.9418603427692,0,21
1007,1007,40.8035616362348,-73.9418603427692,1,3
1007,1007,40.8035616362348,-73.9418603427692,1,11
1007,1007,40.80489686471871,-73.9388035714355,1,13
1007,1007,40.803894,-73.937624,1,13
1007,1007,40.7357343464241,-73.9905676245691,1,13
1007,1007,40.74157843,-73.989482,1,13
1007,1007,40.7420314358415,-73.990196819193,1,13
1007,1007,40.7418191670992,-73.9914019909011,1,14
1007,1007,40.7437084432025,-73.9870805544023,1,16
1007,1007,40.74617979999999,-73.98629642,1,18
1007,1007,40.7455988044695,-73.9882850646973,1,19
1007,1007,40.7564898726738,-73.9862680435181,1,19
1007,1007,40.752504986769296,-73.9775800376153,1,19
1007,1007,40.8035616362348,-73.9418603427692,2,10
1007,1007,40.803894,-73.937624,2,11
1007,1007,40.7357343464241,-73.9905676245691,2,11
1007,1007,40.741371939355396,-73.989315032959,2,11
1007,1007,40.74157843,-73.989482,2,11
1007,1007,40.7420314358415,-73.990196819193,2,13
1007,1007,40.7418191670992,-73.9914019909011,2,14
1007,1007,40.742875727340795,-73.99256124416159,2,20
1007,1007,40.741371939355396,-73.989315032959,2,20
1007,1007,40.756506126666295,-73.9880275726318,2,20
1007,1007,40.8035616362348,-73.9418603427692,2,21
1007,1007,40.8035616362348,-73.9418603427692,3,10
1007,1007,40.8035616362348,-73.9418603427692,4,8
1007,1007,40.804672218031,-73.9398081494966,4,10
1007,1007,40.80489686471871,-73.9388035714355,4,10
1007,1007,40.803894,-73.937624,4,10
1007,1007,40.7357343464241,-73.9905676245691,4,11
1007,1007,40.741371939355396,-73.989315032959,4,11
1007,1007,40.74157843,-73.989482,4,11
1007,1007,40.7420314358415,-73.990196819193,4,11
1007,1007,40.7418936418428,-73.99029438099392,4,11
1007,1007,40.7418191670992,-73.9914019909011,4,11
1007,1007,40.7418191670992,-73.9914019909011,4,18
1007,1007,40.741371939355396,-73.989315032959,4,18
1007,1007,40.7564898726738,-73.9862680435181,4,18
1007,1007,40.7527792672191,-73.9771001322353,4,18
1007,1007,40.804672218031,-73.9398081494966,4,19
1007,1007,40.805245736101604,-73.9412489923624,4,19
1007,1007,40.8035616362348,-73.9418603427692,4,19
1007,1007,40.8035616362348,-73.9418603427692,5,9
1007,1007,40.8035616362348,-73.9418603427692,5,14
1007,1007,40.80489686471871,-73.9388035714355,5,14
1007,1007,40.803894,-73.937624,5,14
1007,1007,40.7497034836652,-73.9878129959106,5,15
1007,1007,40.750365634256,-73.9895368410022,5,15
1007,1007,40.751021,-73.9918897963447,5,15
1007,1007,40.750326914096796,-73.989347455537,5,15
1007,1007,40.73405557647629,-73.8708472251892,5,16
1007,1007,40.7364141746679,-73.87720441135609,5,17
1007,1007,40.762568588643106,-73.96796464920041,5,19
1007,1007,40.7527792672191,-73.9771001322353,5,20
1007,1007,40.7528106791385,-73.9772665500641,5,20
1007,1007,40.804672218031,-73.9398081494966,5,21
1007,1007,40.805245736101604,-73.9412489923624,5,21
1007,1007,40.8035616362348,-73.9418603427692,5,21
1007,1007,40.756506126666295,-73.9880275726318,6,0
1007,1007,40.7614634089043,-73.9840364456177,6,0
1007,1007,40.76430758425929,-73.9888215065002,6,0
1007,1007,40.7651626206888,-73.9876314999255,6,0
1007,1007,40.7635128499675,-73.9869198616602,6,0
1007,1007,40.8035616362348,-73.9418603427692,6,3
1007,1007,40.8035616362348,-73.9418603427692,6,16
1008,1008,40.8035616362348,-73.9418603427692,0,6
1008,1008,40.804672218031,-73.9398081494966,0,8
1008,1008,40.80489686471871,-73.9388035714355,0,8
1008,1008,40.8045101180999,-73.93754640640921,0,8
1008,1008,40.803894,-73.937624,0,9
1008,1008,40.7357343464241,-73.9905676245691,0,9
1008,1008,40.741371939355396,-73.989315032959,0,9
1008,1008,40.7420409379096,-73.99044933198729,0,9
1008,1008,40.7418191670992,-73.9914019909011,0,9
1008,1008,40.7418191670992,-73.9914019909011,0,11
1008,1008,40.74157843,-73.989482,0,14
1008,1008,40.7418936418428,-73.99029438099392,0,14
1008,1008,40.76927797050421,-73.9835567612722,0,16
1008,1008,40.756506126666295,-73.9880275726318,0,20
1008,1008,40.752504986769296,-73.9775800376153,0,20
1008,1008,40.7528106791385,-73.9772665500641,0,21
1008,1008,40.7527792672191,-73.9771001322353,0,21
1008,1008,40.804672218031,-73.9398081494966,0,21
1008,1008,40.8050733643782,-73.94108826141859,0,21
1008,1008,40.8035616362348,-73.9418603427692,0,23
1008,1008,40.8035616362348,-73.9418603427692,1,10
1008,1008,40.804672218031,-73.9398081494966,1,10
1008,1008,40.80489686471871,-73.9388035714355,1,10
1008,1008,40.8045101180999,-73.93754640640921,1,10
1008,1008,40.7357343464241,-73.9905676245691,1,11
1008,1008,40.741371939355396,-73.989315032959,1,11
1008,1008,40.7420409379096,-73.99044933198729,1,11
1008,1008,40.7418191670992,-73.9914019909011,1,11
1008,1008,40.7418191670992,-73.9914019909011,1,16
1008,1008,40.741371939355396,-73.989315032959,1,16
1008,1008,40.70779133739239,-74.01315450668329,1,16
1008,1008,40.70726340403071,-74.0124740539449,1,17
1008,1008,40.728205069502295,-73.9992755929956,1,19
1008,1008,40.8050733643782,-73.94108826141859,2,0
1008,1008,40.804672218031,-73.9398081494966,2,0
1008,1008,40.8035616362348,-73.9418603427692,2,1
1008,1008,40.8035616362348,-73.9418603427692,2,10
1008,1008,40.804672218031,-73.9398081494966,2,11
1008,1008,40.80489686471871,-73.9388035714355,2,11
1008,1008,40.8045101180999,-73.93754640640921,2,11
1008,1008,40.803894,-73.937624,2,11
1008,1008,40.7357343464241,-73.9905676245691,2,11
1008,1008,40.741371939355396,-73.989315032959,2,12
1008,1008,40.74157843,-73.989482,2,13
1008,1008,40.7420409379096,-73.99044933198729,2,13
1008,1008,40.7418191670992,-73.9914019909011,2,13
1008,1008,40.742875727340795,-73.99256124416159,2,20
1008,1008,40.741371939355396,-73.989315032959,2,20
1008,1008,40.7528106791385,-73.9772665500641,2,21
1008,1008,40.7527792672191,-73.9771001322353,2,21
1008,1008,40.8050733643782,-73.94108826141859,2,21
1008,1008,40.8035616362348,-73.9418603427692,3,11
1008,1008,40.804672218031,-73.9398081494966,3,11
1008,1008,40.80489686471871,-73.9388035714355,3,11
1008,1008,40.8045101180999,-73.93754640640921,3,11
1008,1008,40.803894,-73.937624,3,11
1008,1008,40.7357343464241,-73.9905676245691,3,12
1008,1008,40.741371939355396,-73.989315032959,3,12
1008,1008,40.74157843,-73.989482,3,12
1008,1008,40.7418191670992,-73.9914019909011,3,12
1008,1008,40.7418191670992,-73.9914019909011,3,16
1008,1008,40.8035616362348,-73.9418603427692,4,8
1008,1008,40.80489686471871,-73.9388035714355,4,10
1008,1008,40.8045101180999,-73.93754640640921,4,10
1008,1008,40.803894,-73.937624,4,10
1008,1008,40.7357343464241,-73.9905676245691,4,10
1008,1008,40.741371939355396,-73.989315032959,4,10
1008,1008,40.74157843,-73.989482,4,10
1008,1008,40.7418191670992,-73.9914019909011,4,10
1008,1008,40.7418191670992,-73.9914019909011,4,11
1008,1008,40.741371939355396,-73.989315032959,4,18
1008,1008,40.7528520886504,-73.9781274681615,4,18
1008,1008,40.7528106791385,-73.9772665500641,4,18
1008,1008,40.7527792672191,-73.9771001322353,4,18
1008,1008,40.804672218031,-73.9398081494966,4,19
1008,1008,40.8050733643782,-73.94108826141859,4,19
1008,1008,40.8035616362348,-73.9418603427692,4,20
1008,1008,40.8035616362348,-73.9418603427692,5,10
1008,1008,40.804672218031,-73.9398081494966,5,12
1008,1008,40.80489686471871,-73.9388035714355,5,12
1008,1008,40.8045101180999,-73.93754640640921,5,12
1008,1008,40.803894,-73.937624,5,15
1008,1008,40.762568588643106,-73.96796464920041,5,16
1008,1008,40.73755144252471,-73.8761650566486,5,16
1008,1008,40.7364141746679,-73.87720441135609,5,17
1009,1009,40.7635128499675,-73.9869198616602,0,0
1009,1009,40.7644302666667,-73.987953,0,3
1009,1009,40.8035616362348,-73.9418603427692,0,6
1009,1009,40.8050733643782,-73.94108826141859,0,18
1009,1009,40.8035616362348,-73.9418603427692,0,19
1009,1009,40.8035616362348,-73.9418603427692,1,10
1009,1009,40.804672218031,-73.9398081494966,1,10
1009,1009,40.80489686471871,-73.9388035714355,1,10
1009,1009,40.803894,-73.937624,1,10
1009,1009,40.741371939355396,-73.989315032959,1,11
1009,1009,40.7418191670992,-73.9914019909011,1,11
1009,1009,40.74157843,-73.989482,1,13
1009,1009,40.74617979999999,-73.98629642,1,13
1009,1009,40.7418191670992,-73.9914019909011,1,15
1009,1009,40.742875727340795,-73.99256124416159,1,18
1009,1009,40.7420409379096,-73.99044933198729,1,19
1009,1009,40.7429001446691,-73.9927911758423,1,20
1009,1009,40.7281962298526,-73.99918377442721,1,21
1009,1009,40.804672218031,-73.9398081494966,3,11
1009,1009,40.80489686471871,-73.9388035714355,3,11
1009,1009,40.803894,-73.937624,3,11
1009,1009,40.80489686471871,-73.9388035714355,5,18
1009,1009,40.8045101180999,-73.93754640640921,5,18
1009,1009,40.803894,-73.937624,5,18
1009,1009,40.7575233146329,-73.9691786872484,5,19
1009,1009,40.762243537686295,-73.9860963821411,5,19
1009,1009,40.7635128499675,-73.9869198616602,5,19
1009,1009,40.8035616362348,-73.9418603427692,5,23
1009,1009,40.8035616362348,-73.9418603427692,6,18
1009,1009,40.8050733643782,-73.94108826141859,6,21
1009,1009,40.8035616362348,-73.9418603427692,6,23
1010,1010,40.8035616362348,-73.9418603427692,0,6
1010,1010,40.804672218031,-73.9398081494966,0,7
1010,1010,40.80489686471871,-73.9388035714355,0,7
1010,1010,40.8045101180999,-73.93754640640921,0,7
1010,1010,40.803894,-73.937624,0,7
1010,1010,40.7357343464241,-73.9905676245691,0,7
1010,1010,40.741371939355396,-73.989315032959,0,7
1010,1010,40.74157843,-73.989482,0,7
1010,1010,40.7418191670992,-73.9914019909011,0,7
1010,1010,40.742875727340795,-73.99256124416159,0,17
1010,1010,40.741371939355396,-73.989315032959,0,17
1010,1010,40.7528520886504,-73.9781274681615,0,18
1010,1010,40.7528106791385,-73.9772665500641,0,18
1010,1010,40.804672218031,-73.9398081494966,0,19
1010,1010,40.8050733643782,-73.94108826141859,0,19
1010,1010,40.8035616362348,-73.9418603427692,0,23
1010,1010,40.80357725936771,-73.9402198791504,1,9
1010,1010,40.804672218031,-73.9398081494966,1,10
1010,1010,40.80489686471871,-73.9388035714355,1,10
1010,1010,40.8045101180999,-73.93754640640921,1,10
1010,1010,40.8035616362348,-73.9418603427692,2,7
1010,1010,40.80357725936771,-73.9402198791504,2,10
1010,1010,40.804672218031,-73.9398081494966,2,10
1010,1010,40.80489686471871,-73.9388035714355,2,10
1010,1010,40.803894,-73.937624,2,10
1010,1010,40.741371939355396,-73.989315032959,2,10
1010,1010,40.7418191670992,-73.9914019909011,2,10
1010,1010,40.7529382800325,-73.9785754680634,2,18
1010,1010,40.7527792672191,-73.9771001322353,2,19
1010,1010,40.7528106791385,-73.9772665500641,2,20
1010,1010,40.804672218031,-73.9398081494966,2,20
1010,1010,40.8050733643782,-73.94108826141859,2,20
1010,1010,40.8035616362348,-73.9418603427692,3,12
1010,1010,40.804672218031,-73.9398081494966,3,12
1010,1010,40.80489686471871,-73.9388035714355,3,12
1010,1010,40.803894,-73.937624,3,13
1010,1010,40.741371939355396,-73.989315032959,3,13
1010,1010,40.741371939355396,-73.989315032959,3,19
1010,1010,40.7528520886504,-73.9781274681615,3,19
1010,1010,40.7528106791385,-73.9772665500641,3,19
1010,1010,40.7527792672191,-73.9771001322353,3,20
1010,1010,40.804672218031,-73.9398081494966,3,20
1010,1010,40.8050733643782,-73.94108826141859,3,20
1010,1010,40.8035616362348,-73.9418603427692,6,5
1010,1010,40.804980779103495,-73.93702402036931,6,6
1010,1010,40.804672218031,-73.9398081494966,6,7
1010,1010,40.8050733643782,-73.94108826141859,6,7
1011,1011,40.8063176888636,-73.942414287715,0,9
1011,1011,40.8057537155009,-73.9413785934448,0,18
1011,1011,40.8050733643782,-73.94108826141859,0,18
1011,1011,40.8050733643782,-73.94108826141859,1,18
1011,1011,40.8058836509227,-73.94082069396971,2,17
1011,1011,40.8035616362348,-73.9418603427692,2,17
1011,1011,40.805611999999996,-73.94028399999999,2,17
1011,1011,40.8050733643782,-73.94108826141859,3,13
1011,1011,40.8063176888636,-73.942414287715,3,13
1011,1011,40.80776768595,-73.9454555511475,3,13
1011,1011,40.7514021777612,-73.9924263954163,3,14
1011,1011,40.725533,-74.074269,4,14
1011,1011,40.73733991001139,-73.99686813354491,4,15
1011,1011,40.73733991001139,-73.99686813354491,4,15
1011,1011,40.736445676844795,-73.99030208587651,4,15
1011,1011,40.803894,-73.937624,4,16
1011,1011,40.8040288246025,-73.9375291849139,4,16
1011,1011,40.8042312831082,-73.93684032384479,4,16
1011,1011,40.8045101180999,-73.93754640640921,4,16
1011,1011,40.8050733643782,-73.94108826141859,4,16
1011,1011,40.8035616362348,-73.9418603427692,4,16
1011,1011,40.8063176888636,-73.942414287715,4,21
1011,1011,40.8063176888636,-73.942414287715,5,18
1011,1011,40.8035616362348,-73.9418603427692,5,22
1011,1011,40.8045101180999,-73.93754640640921,6,17
1012,1012,40.8057537155009,-73.9413785934448,0,19
1012,1012,40.8050733643782,-73.94108826141859,0,21
1012,1012,40.8041607974883,-73.93693791264509,1,16
1012,1012,40.8062572138432,-73.9420652389526,1,21
1012,1012,40.8050733643782,-73.94108826141859,1,21
1012,1012,40.80489686471871,-73.9388035714355,2,15
1012,1012,40.8035616362348,-73.9418603427692,2,23
1012,1012,40.803894,-73.937624,3,14
1012,1012,40.7103775644912,-74.0075540542603,3,14
1012,1012,40.7113756089225,-74.0098860796909,3,15
1012,1012,40.8035616362348,-73.9418603427692,4,23
1012,1012,40.80489686471871,-73.9388035714355,5,8
1012,1012,40.803453203741896,-73.9371560521387,5,9
1012,1012,40.8042312831082,-73.93684032384479,5,9
1012,1012,40.8035616362348,-73.9418603427692,5,13
1012,1012,40.8050733643782,-73.94108826141859,5,20
1012,1012,40.8050733643782,-73.94108826141859,6,23
1013,1013,40.8050733643782,-73.94108826141859,0,6
1013,1013,40.806249598090794,-73.94183451110099,0,10
1013,1013,40.805409682110295,-73.9396588982284,1,12
1013,1013,40.8050733643782,-73.94108826141859,1,13
1013,1013,40.8063176888636,-73.942414287715,2,15
1013,1013,40.8062017141456,-73.941490088528,2,15
1013,1013,40.8035616362348,-73.9418603427692,2,18
1013,1013,40.8035616362348,-73.9418603427692,3,15
1013,1013,40.8063176888636,-73.942414287715,4,10
1013,1013,40.808248999999996,-73.945679,4,15
1013,1013,40.8135670059426,-73.9381548982625,4,15
1013,1013,40.81422710051661,-73.94076953009409,4,15
1013,1013,40.8035616362348,-73.9418603427692,4,17
1014,1014,40.8063176888636,-73.942414287715,0,12
1014,1014,40.8058836509227,-73.94082069396971,0,12
1014,1014,40.8035616362348,-73.9418603427692,0,13
1014,1014,40.8035616362348,-73.9418603427692,0,23
1014,1014,40.80489686471871,-73.9388035714355,1,9
1014,1014,40.8074730131183,-73.9471729826108,1,10
1014,1014,40.8080760398274,-73.94555997610121,1,12
1014,1014,40.8042312831082,-73.93684032384479,3,3
1014,1014,40.743075047195504,-74.00298846947291,3,13
1014,1014,40.756506126666295,-73.9880275726318,3,15
1014,1014,40.8058836509227,-73.94082069396971,3,18
1014,1014,40.806249598090794,-73.94183451110099,5,19
1014,1014,40.8035616362348,-73.9418603427692,6,16
1015,1015,40.8071150279871,-73.9240385437465,0,6
1015,1015,40.7117844949098,-74.0020823478699,0,6
1015,1015,40.7102149116587,-74.005714058876,0,8
1015,1015,40.7117844949098,-74.0020823478699,0,8
1015,1015,40.71113138,-74.006383,0,17
1015,1015,40.7117844949098,-74.0020823478699,0,17
1015,1015,40.709456,-74.00637569999999,1,9
1015,1015,40.7102149116587,-74.005714058876,1,9
1015,1015,40.7117844949098,-74.0020823478699,1,9
1015,1015,40.709456,-74.00637569999999,1,14
1015,1015,40.71113138,-74.006383,1,14
1015,1015,40.8268002887573,-73.85546295032009,1,18
1015,1015,40.86542418362961,-73.85773713020741,1,19
1015,1015,40.912485594700605,-73.8091179555477,1,21
1015,1015,40.8360805951435,-73.8242621143513,1,22
1015,1015,40.7059532658813,-73.9965677261353,2,10
1015,1015,40.709456,-74.00637569999999,2,14
1015,1015,40.71113138,-74.006383,2,14
1015,1015,40.7117844949098,-74.0020823478699,2,14
1015,1015,40.8360805951435,-73.8242621143513,2,23
1015,1015,40.7059532658813,-73.9965677261353,3,6
1015,1015,40.7117844949098,-74.0020823478699,3,6
1015,1015,40.709456,-74.00637569999999,3,9
1015,1015,40.7102149116587,-74.005714058876,3,9
1015,1015,40.7117844949098,-74.0020823478699,3,9
1015,1015,40.7088120144875,-74.0052795410156,3,14
1015,1015,40.7117844949098,-74.0020823478699,3,14
1015,1015,40.86542418362961,-73.85773713020741,3,19
1015,1015,40.8360805951435,-73.8242621143513,3,23
1015,1015,40.7059532658813,-73.9965677261353,4,10
1015,1015,40.7117844949098,-74.0020823478699,4,10
1015,1015,40.86542418362961,-73.85773713020741,4,20
1015,1015,40.8360805951435,-73.8242621143513,4,21
1015,1015,40.86542418362961,-73.85773713020741,5,8
1015,1015,40.81780414339,-73.8035988807678,5,11
1015,1015,40.71138557757379,-73.85624972764879,5,14
1015,1015,40.815108415606,-73.8366222381592,5,16
1015,1015,40.8360805951435,-73.8242621143513,5,16
1015,1015,40.7760976517353,-74.0327462612942,5,19
1015,1015,40.90377495040371,-74.03186839830609,5,22
1015,1015,40.8360805951435,-73.8242621143513,6,11
1015,1015,40.8360805951435,-73.8242621143513,6,22
1016,1016,40.7117844949098,-74.0020823478699,0,8
1016,1016,40.7117844949098,-74.0020823478699,0,14
1016,1016,40.834668,-73.82928199999999,0,19
1016,1016,40.8360805951435,-73.8242621143513,0,19
1016,1016,40.7117844949098,-74.0020823478699,1,6
1016,1016,40.7102149116587,-74.005714058876,1,8
1016,1016,40.8360805951435,-73.8242621143513,1,19
1016,1016,40.86542418362961,-73.85773713020741,1,19
1016,1016,40.7117844949098,-74.0020823478699,2,10
1016,1016,40.7088120144875,-74.0052795410156,2,13
1016,1016,40.7104700410919,-74.0055822755368,2,13
1016,1016,40.71113138,-74.006383,2,13
1016,1016,40.7117844949098,-74.0020823478699,2,16
1016,1016,40.71113138,-74.006383,2,16
1016,1016,40.7117844949098,-74.0020823478699,2,16
1016,1016,40.827992483482,-73.8239318444534,3,9
1017,1017,40.71113138,-74.006383,1,15
1017,1017,40.709456,-74.00637569999999,1,15
1017,1017,40.7117844949098,-74.0020823478699,1,15
1017,1017,40.86542418362961,-73.85773713020741,1,19
1017,1017,40.8360805951435,-73.8242621143513,2,0
1017,1017,40.7117844949098,-74.0020823478699,3,10
1017,1017,40.709456,-74.00637569999999,3,12
1017,1017,40.7117844949098,-74.0020823478699,3,18
1017,1017,40.8655029964189,-73.85730641633741,3,20
1017,1017,40.7117844949098,-74.0020823478699,4,10
1017,1017,40.709456,-74.00637569999999,4,13
1017,1017,40.7117844949098,-74.0020823478699,4,14
1017,1017,40.7148694149892,-74.0153890694429,4,19
1017,1017,40.9012252092361,-73.817176,5,14
1017,1017,40.8939212994519,-73.81838321685791,5,15
1017,1017,40.892974,-73.81906500000001,5,16
1017,1017,40.8360805951435,-73.8242621143513,5,17
1017,1017,40.8101086063519,-73.80350573593951,5,17
1017,1017,40.83178657640861,-73.8210656529894,5,20
1017,1017,40.8360805951435,-73.8242621143513,5,20
1017,1017,40.7307006246076,-73.693889417882,6,13
1017,1017,40.81780414339,-73.8035988807678,6,14
1017,1017,40.8360805951435,-73.8242621143513,6,14
1017,1017,40.8965688450974,-73.7947280676576,6,15
1017,1017,40.939861731015,-73.8338454451342,6,18
1017,1017,40.8360805951435,-73.8242621143513,6,20
1018,1018,40.808048895773396,-73.92903306067109,0,5
1018,1018,40.7059532658813,-73.9965677261353,0,6
1018,1018,40.7117844949098,-74.0020823478699,0,6
1018,1018,40.7102149116587,-74.005714058876,0,8
1018,1018,40.71113138,-74.006383,0,8
1018,1018,40.7117844949098,-74.0020823478699,0,8
1018,1018,40.709456,-74.00637569999999,0,14
1018,1018,40.71113138,-74.006383,0,14
1018,1018,40.8655298932656,-73.85773713020741,0,19
1018,1018,40.8360805951435,-73.8242621143513,0,22
1018,1018,40.7117844949098,-74.0020823478699,1,10
1018,1018,40.709456,-74.00637569999999,1,14
1018,1018,40.8655298932656,-73.85773713020741,1,19
1018,1018,40.861931,-73.830974,1,22
1018,1018,40.8360805951435,-73.8242621143513,2,0
1018,1018,40.7117844949098,-74.0020823478699,2,10
1018,1018,40.7088120144875,-74.0052795410156,2,15
1018,1018,40.7117844949098,-74.0020823478699,2,15
1018,1018,40.7059532658813,-73.9965677261353,2,19
1018,1018,40.71113138,-74.006383,2,19
1018,1018,40.7059532658813,-73.9965677261353,3,9
1018,1018,40.7117844949098,-74.0020823478699,3,9
1018,1018,40.71113138,-74.006383,3,12
1018,1018,40.709456,-74.00637569999999,3,13
1018,1018,40.7059532658813,-73.9965677261353,4,9
1018,1018,40.71113138,-74.006383,4,18
1018,1018,40.7135038362932,-74.015572690977,4,20
